crash_id,county,region,highway_name,highway_class,intersection_rel,special_feature_1,special_feature_2,severity_level,visual_injured_num,fatal_num,suspected_serious_injured_num,non_incapacitated_injured_num,possibly_injured_num,crash_type,main_crash_type,latitude,longitude,year,date,time,number_of_vehicles,number_of_commercial_vehicles,work_zone,railroad_crossing,alcohol,drug,Alcohol or Drug,weather_condition,lighting_condition,road_condition,manner_of_collision,pedestrians_num,roadway_departure,cross_centerline,hit_and_run,emergency_vehicle_use,unit_type,vehicle_type,age,sex,driver_of_vehicle,injury_severity,person_condition,restraint_use,older_driver,teen_driver,Sleepy/Ill/Dizzy Driver,unsafe_unlaw_category,unsafe_unlaw_desc,Abnormal Traffic Control,Alcohol-DUI/DWI,Animal in Roadway,Apparently Sleepy,Avoiding Other Vehicle,Avoiding Pedestrian,Changed Lanes Unsafely,Deer in Roadway,Defect in Roadway,Disregarded Warning Signal,Domestic Animal in Roadway,Drug-DUI,Failed to Secure Load,Failed to Signal,Failed to Stop,Failed to Yield,Followed too Closely,Improper Backing,Improper Bicyclist Action,Improper Overtaking,Improper Parking,Improper Start From,Improper Turn,Improper Use of Lane,Distraction,Left of Center,No Improper Action by Driver,Object/Debris in Roadway,Other Improper Act/Movement,Pedestrian Action,Stopped in Traffic Lane,Speeding,Unsafe Vehicle,Wrong Way,Bad Weather,Bad Lighting,Bad Road Condition
170601615,Rogers,northern,,County Road,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O DITCH,FIXED-OBJECT,36.2494869,-95.6727612,2017,2017-02-25,17.45,1,0,N,       ,N,N,0,Clear,Daylight,1.0,20,0,Roadway Departure Right,0,N,2.0,D,2.0,45.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,For Traffic Conditions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170621617,Tulsa,northern,SH-20,State Highway,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3656321,-95.866803,2017,2017-01-13,16.14,2,0,N,       ,N,N,0,Rain,Daylight,2.0,3,0,No Roadway Departure,0,N,0.0,D,2.0,32.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
170652102,Tulsa,northern,,City Street,6,1.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3220643,-95.81190427,2017,2017-02-27,16.51,2,0,N,       ,N,N,0,Cloudy,Daylight,1.0,4,0,No Roadway Departure,0,N,0.0,D,20.0,28.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,For Traffic Conditions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170652104,Tulsa,northern,US-169,US Route,0,10.0,0.0,non_incapacitating_injury,1.0,0,0.0,1.0,1.0,OTHER,OTHER,36.2641852,-95.8479244,2017,2017-02-24,20.59,2,0,N,       ,N,N,0,Clear,Dark / Lighted,1.0,20,0,No Roadway Departure,0,N,0.0,D,2.0,33.0,M,Y,3.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Exceeding Legal Limit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170692714,Mayes,northern,,City Street,6,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O TRAFF-SIGN,FIXED-OBJECT,36.3145463,-95.31052137,2017,2017-02-09,16.13,1,0,N,       ,N,N,0,Cloudy,Daylight,1.0,20,0,Roadway Departure Right,0,N,0.0,D,4.0,72.0,M,Y,1.0,Apparently Normal,4.0,1,0,0,Unsafe Speed,Driver's Ability (Aged),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170812045,Rogers,northern,SH-88,State Highway,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,SIDESWIPE-SAME,SIDESWIPE-SAME,36.3203952,-95.6327776,2017,2017-02-06,7.24,2,0,N,       ,N,N,0,Rain,Dark / Unlighted,2.0,16,0,Roadway Departure Right,0,N,0.0,D,4.0,31.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
170812047,Rogers,northern,SH-88,State Highway,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,SIDESWIPE-OPP,SIDESWIPE-OPP,36.3203952,-95.6327776,2017,2017-02-06,6.56,2,0,N,       ,N,N,0,Rain,Dark / Unlighted,2.0,17,0,No Roadway Departure,0,N,0.0,D,2.0,30.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
171001959,Cherokee,southern,,City Street,6,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O UTIL-POLE,FIXED-OBJECT,35.908086,-94.96640757,2017,2017-01-07,6.42,1,0,N,       ,N,N,0,Snow,Dark / Lighted,99.0,20,0,Roadway Departure Right,0,N,0.0,D,4.0,20.0,M,Y,1.0,Apparently Normal,99.0,0,0,0,Unsafe Speed,For Ice or Snow on Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
171001960,Cherokee,southern,,City Street,5,0.0,0.0,incapacitating_injury,1.0,0,1.0,0.0,0.0,OTHER,OTHER,35.92604981,-94.957853,2017,2017-01-09,11.47,2,0,N,       ,N,N,0,Clear,Daylight,1.0,19,0,Roadway Departure Right,0,N,0.0,D,4.0,28.0,M,Y,4.0,Unknown,4.0,0,0,0,Unsafe Speed,Exceeding Legal Limit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171001967,Cherokee,southern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,RIGHT-ANGLE,RIGHT-ANGLE,35.911558,-94.973348,2017,2017-01-15,17.3,2,0,N,       ,N,N,0,Rain,Dark / Lighted,2.0,1,0,No Roadway Departure,0,N,0.0,D,20.0,18.0,M,Y,1.0,Apparently Normal,4.0,0,1,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
171010023,Rogers,northern,,City Street,7,0.0,0.0,non_incapacitating_injury,1.0,0,0.0,1.0,0.0,ROLLOVER,ROLLOVER,36.28967189,-95.6331383,2017,2017-03-05,23.37,1,0,N,       ,N,N,0,Cloudy,Dark / Unlighted,1.0,37,0,Fixed Object,0,N,0.0,D,15.0,19.0,M,Y,3.0,Dizzy/Faint,7.0,0,1,1,Unsafe Speed,On Curve/Turn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
171032081,Tulsa,northern,,City Street,8,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O MAILBOX,FIXED-OBJECT,36.2829225,-95.84058333,2017,2017-03-30,17.31,1,0,N,       ,N,N,0,Clear,Daylight,1.0,20,0,Roadway Departure Right,0,N,0.0,D,2.0,16.0,F,Y,1.0,Apparently Normal,4.0,0,1,0,Unsafe Speed,On Curve/Turn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171033605,Washington,northern,,City Street,1,0.0,0.0,incapacitating_injury,1.0,0,1.0,0.0,0.0,ROLLOVER,ROLLOVER,36.7298947,-95.9532075,2017,2017-03-17,20.42,1,0,N,       ,N,N,0,Clear,Dark / Lighted,1.0,37,0,Roadway Departure Right,0,N,0.0,D,15.0,44.0,M,Y,4.0,Apparently Normal,1.0,0,0,0,Unsafe Speed,On Curve/Turn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171154569,Tulsa,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.2785157,-95.8526524,2017,2017-04-17,8.22,2,0,N,       ,N,N,0,Cloudy,Daylight,2.0,2,0,No Roadway Departure,0,N,0.0,D,1.0,18.0,M,Y,1.0,Apparently Normal,4.0,0,1,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171154577,Tulsa,northern,US-169,US Route,1,20.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,SIDESWIPE-SAME,SIDESWIPE-SAME,36.3219412,-95.8210413,2017,2017-04-16,18.31,2,0,N,       ,N,N,0,Cloudy,Daylight,2.0,16,0,No Roadway Departure,0,N,0.0,D,2.0,20.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171163986,Washington,northern,,County Road,0,10.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O BR-POST,FIXED-OBJECT,36.7860456,-95.958654,2017,2017-04-21,21.45,1,0,N,       ,N,N,0,Rain,Dark / Unlighted,7.0,20,0,Roadway Departure Right,0,N,0.0,D,4.0,59.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,For Traffic Conditions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
171250961,Tulsa,northern,,City Street,7,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O FENCE,FIXED-OBJECT,36.27827909,-95.8456332,2017,2017-04-21,14.33,1,0,N,       ,N,N,0,Rain,Daylight,2.0,20,0,Roadway Departure Right,0,N,0.0,D,2.0,19.0,F,Y,1.0,Apparently Normal,4.0,0,1,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
171250963,Tulsa,northern,SH-20,State Highway,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3220219,-95.8193092,2017,2017-04-23,11.36,2,0,N,       ,N,N,0,Clear,Daylight,1.0,3,0,No Roadway Departure,0,N,0.0,D,2.0,35.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,For Traffic Conditions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171283535,Washington,northern,,City Street,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,1.0,REAR-END,REAR-END,36.7506632,-95.952256,2017,2017-04-13,21.07,2,0,N,       ,N,N,0,Clear,Daylight,2.0,2,0,No Roadway Departure,0,N,0.0,D,20.0,19.0,F,Y,1.0,Apparently Normal,4.0,0,1,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171283537,Washington,northern,US-60,US Route,0,5.0,0.0,possible_injury,0.0,0,0.0,0.0,1.0,REAR-END,REAR-END,36.7425576,-95.9516199,2017,2017-04-13,20.33,2,0,Y,       ,N,N,0,Rain,Dark / Unlighted,2.0,2,0,No Roadway Departure,0,N,0.0,D,2.0,23.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
171283567,Washington,northern,,City Street,8,0.0,0.0,non_incapacitating_injury,1.0,0,0.0,1.0,0.0,F-O BARR-CONCRETE,FIXED-OBJECT,36.7570673,-95.95355223,2017,2017-04-23,5.29,1,0,N,       ,N,N,0,Cloudy,Daylight,1.0,20,0,Fixed Object,0,N,1.0,D,2.0,29.0,M,Y,3.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,On Curve/Turn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171283570,Washington,northern,US-75,US Route,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,RIGHT-ANGLE,RIGHT-ANGLE,36.7599098,-95.9355293,2017,2017-04-21,15.54,2,0,N,       ,N,N,0,Rain,Dark / Lighted,2.0,1,0,No Roadway Departure,0,N,0.0,D,1.0,23.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
171322015,Muskogee,southern,US-62,US Route,0,42.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O POLE-OTHER,FIXED-OBJECT,35.7703025,-95.309882,2017,2017-04-22,17.55,1,0,N,       ,N,N,0,Cloudy,Daylight,2.0,19,0,Roadway Departure Right,0,N,0.0,D,4.0,18.0,M,Y,1.0,Apparently Normal,4.0,0,1,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171322024,Muskogee,southern,SH-165,State Highway,0,8.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O SAND-BARRELS,FIXED-OBJECT,35.7634378,-95.3103167,2017,2017-04-26,8.22,1,0,N,       ,N,N,0,Rain,Daylight,7.0,19,0,Roadway Departure Left,0,N,0.0,D,20.0,23.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
171322040,Mayes,northern,,City Street,6,0.0,0.0,non_incapacitating_injury,1.0,0,0.0,1.0,1.0,OTHER,OTHER,36.2638535,-95.32758567,2017,2017-04-17,17.26,2,1,N,       ,N,N,0,Cloudy,Daylight,1.0,20,0,Roadway Departure Right,0,N,0.0,D,20.0,40.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171322043,Mayes,northern,US-69,US Route,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O POLE-OTHER,FIXED-OBJECT,36.2615838,-95.3333829,2017,2017-04-21,17.06,1,0,N,       ,N,N,0,Rain,Daylight,2.0,20,0,Roadway Departure Right,0,N,0.0,D,2.0,27.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
171374062,Rogers,northern,SH-20,State Highway,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,1.0,REAR-END,REAR-END,36.3074176,-95.6030624,2017,2017-04-21,22.05,2,0,N,       ,N,N,0,Rain,Dark / Unlighted,2.0,4,0,No Roadway Departure,0,N,0.0,D,4.0,18.0,F,Y,1.0,Apparently Normal,4.0,0,1,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
171374066,Rogers,northern,,City Street,7,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O MAILBOX,FIXED-OBJECT,36.29264209,-95.6182684,2017,2017-04-23,18.01,1,0,N,       ,N,N,0,Clear,Daylight,1.0,19,0,Roadway Departure Left,0,N,0.0,D,2.0,25.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,On Curve/Turn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171384238,Tulsa,northern,SH-20,State Highway,1,0.0,0.0,incapacitating_injury,1.0,0,1.0,0.0,0.0,F-O TREE,FIXED-OBJECT,36.3656142,-95.8596315,2017,2017-02-22,6.38,1,0,N,       ,N,N,0,Clear,Daylight,1.0,20,0,Roadway Departure Right,0,N,0.0,D,4.0,65.0,M,Y,4.0,Under the Influence of Medication,4.0,1,0,0,Unsafe Speed,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171422153,Rogers,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,ANGLE-TURNING,ANGLE-TURNING,36.1831158,-95.7794628,2017,2017-04-05,19.4,2,1,N,       ,N,N,0,Clear,Dark / Unlighted,2.0,24,0,Roadway Departure Right,0,N,0.0,D,2.0,20.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Rain or Wet Roadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
171513114,Tulsa,northern,,City Street,5,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3179103,-95.84814303,2017,2017-05-21,16.31,3,0,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,20.0,18.0,M,Y,1.0,Apparently Normal,4.0,0,1,0,Unsafe Speed,Driver's Ability (Aged),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171591502,Tulsa,northern,,City Street,7,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O TREE,FIXED-OBJECT,36.26369219,-95.8504477,2017,2017-05-29,9.22,1,0,N,       ,N,N,0,Clear,,1.0,20,0,Roadway Departure Right,0,Y,0.0,D,20.0,33.0,F,Y,1.0,Unknown,99.0,0,0,0,Unsafe Speed,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171602365,Delaware,northern,US-59,US Route,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O UTIL-POLE,FIXED-OBJECT,36.5944691,-94.7795996,2017,2017-04-28,21.05,1,0,N,       ,N,N,0,Clear,Dark / Lighted,1.0,20,0,Fixed Object,0,N,0.0,D,2.0,15.0,F,Y,1.0,Apparently Normal,4.0,0,1,0,Unsafe Speed,Driver's Ability (Aged),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171722679,Cherokee,southern,US-62,US Route,0,1.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O TRAFF-SIGN,FIXED-OBJECT,35.8784019,-94.9762079,2017,2017-03-24,14.17,1,0,N,       ,N,N,0,Rain,Daylight,2.0,19,0,Fixed Object,0,N,0.0,D,2.0,24.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Unsafe Speed,Other Weather Condition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
