crash_id,county,region,highway_name,highway_class,intersection_rel,special_feature_1,special_feature_2,severity_level,visual_injured_num,fatal_num,suspected_serious_injured_num,non_incapacitated_injured_num,possibly_injured_num,crash_type,main_crash_type,latitude,longitude,year,date,time,number_of_vehicles,number_of_commercial_vehicles,work_zone,railroad_crossing,alcohol,drug,Alcohol or Drug,weather_condition,lighting_condition,road_condition,manner_of_collision,pedestrians_num,roadway_departure,cross_centerline,hit_and_run,emergency_vehicle_use,unit_type,vehicle_type,age,sex,driver_of_vehicle,injury_severity,person_condition,restraint_use,older_driver,teen_driver,Sleepy/Ill/Dizzy Driver,unsafe_unlaw_category,unsafe_unlaw_desc,Abnormal Traffic Control,Alcohol-DUI/DWI,Animal in Roadway,Apparently Sleepy,Avoiding Other Vehicle,Avoiding Pedestrian,Changed Lanes Unsafely,Deer in Roadway,Defect in Roadway,Disregarded Warning Signal,Domestic Animal in Roadway,Drug-DUI,Failed to Secure Load,Failed to Signal,Failed to Stop,Failed to Yield,Followed too Closely,Improper Backing,Improper Bicyclist Action,Improper Overtaking,Improper Parking,Improper Start From,Improper Turn,Improper Use of Lane,Distraction,Left of Center,No Improper Action by Driver,Object/Debris in Roadway,Other Improper Act/Movement,Pedestrian Action,Stopped in Traffic Lane,Speeding,Unsafe Vehicle,Wrong Way,Bad Weather,Bad Lighting,Bad Road Condition
170973899,Cherokee,southern,,City Street,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,1.0,REAR-END,REAR-END,35.9111309,-94.9720001,2017,2017-02-03,22.3,2,0,N,       ,Y,N,1,Clear,Dark / Lighted,1.0,2,0,No Roadway Departure,0,N,0.0,D,20.0,35.0,M,Y,1.0,Drinking - Ability Impaired,99.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170973900,Cherokee,southern,US-62,US Route,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,2.0,REAR-END,REAR-END,35.9153813,-94.9553514,2017,2017-02-07,13.0,3,0,N,       ,Y,N,1,Clear,Daylight,1.0,2,0,No Roadway Departure,0,Y,0.0,D,4.0,51.0,M,Y,2.0,Odor of Alcohol Beverage,99.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170973951,Cherokee,southern,,City Street,7,76.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,OTHER,OTHER,35.90795719,-94.9808599,2017,2017-02-25,3.21,1,0,N,       ,Y,N,1,Clear,Dark / Lighted,1.0,19,0,Roadway Departure Left,1,N,0.0,D,20.0,18.0,M,Y,1.0,Apparently Normal,4.0,0,1,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171010018,Rogers,northern,,City Street,7,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,OTHER,OTHER,36.32927899,-95.6314248,2017,2017-03-01,19.24,2,0,N,       ,Y,N,1,Cloudy,Dark / Unlighted,1.0,35,0,No Roadway Departure,0,N,0.0,D,2.0,26.0,F,Y,1.0,Drinking - Ability Impaired,4.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171010025,Rogers,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3218236,-95.6037353,2017,2017-03-07,19.03,2,0,N,       ,Y,N,1,Clear,Dark / Lighted,1.0,3,0,No Roadway Departure,0,N,0.0,D,2.0,24.0,M,Y,1.0,Drinking - Ability Impaired,4.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171010039,Rogers,northern,,City Street,8,10.0,0.0,possible_injury,0.0,0,0.0,0.0,1.0,F-O GUARDRL-FACE,FIXED-OBJECT,36.3007715,-95.61520203,2017,2017-03-20,19.57,1,0,N,       ,Y,N,1,Clear,Dark / Unlighted,1.0,20,0,Roadway Departure Right,0,N,0.0,D,20.0,52.0,F,Y,2.0,Drinking - Ability Impaired,4.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171010043,Rogers,northern,SH-20,State Highway,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O CULVERT,FIXED-OBJECT,36.3101611,-95.6326822,2017,2017-03-21,22.56,1,0,N,       ,Y,N,1,Cloudy,Dark / Lighted,1.0,20,0,Roadway Departure Right,0,N,0.0,D,20.0,25.0,M,Y,1.0,Drinking - Ability Impaired,4.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171032087,Tulsa,northern,US-169,US Route,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,OTHER,OTHER,36.2784396,-95.8478163,2017,2017-04-06,0.18,1,0,N,       ,Y,N,1,Clear,Dark / Unlighted,1.0,20,0,No Roadway Departure,0,N,0.0,D,4.0,42.0,M,Y,1.0,Odor of Alcohol Beverage,99.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171033597,Washington,northern,,City Street,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,1.0,SIDESWIPE-OPP,SIDESWIPE-OPP,36.7368854,-95.991122,2017,2017-03-25,21.33,2,0,N,       ,Y,N,1,Clear,Dark / Unlighted,1.0,17,0,No Roadway Departure,0,N,0.0,D,20.0,24.0,M,Y,1.0,Under the Influence of Medication,99.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171072013,Delaware,northern,US-59,US Route,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,OTHER,OTHER,36.4157332,-94.8102692,2017,2017-04-02,21.08,1,0,N,       ,Y,N,1,Cloudy,Dark / Lighted,1.0,20,0,No Roadway Departure,0,N,0.0,D,4.0,50.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171083235,Muskogee,southern,SH-165,State Highway,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,35.7141101,-95.3401686,2017,2017-03-24,17.36,2,0,N,       ,N,Y,1,Cloudy,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,4.0,46.0,F,Y,1.0,Under the Influence of Medication,4.0,0,0,0,Drug-DUI,Drug-DUI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171302203,Washington,northern,,County Road,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O TRAFF-SIGN,FIXED-OBJECT,36.8439095,-95.8990043,2017,2017-05-04,22.0,1,0,N,       ,Y,N,1,Clear,Dark / Unlighted,1.0,20,0,Roadway Departure Right,0,Y,0.0,D,4.0,21.0,M,Y,1.0,Odor of Alcohol Beverage,4.0,0,0,0,Unsafe Vehicle,Headlights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
171302204,Washington,northern,,County Road,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O FENCE,FIXED-OBJECT,36.5613753,-95.9665822,2017,2017-05-07,4.3,1,0,N,       ,Y,N,1,Clear,Dark / Unlighted,1.0,20,0,Roadway Departure Right,0,N,0.0,D,4.0,25.0,M,Y,1.0,Under the Influence of Medication,99.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171322042,Mayes,northern,,City Street,7,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,OTHER,OTHER,36.29979509,-95.3210879,2017,2017-04-20,20.52,2,0,N,       ,Y,N,1,Clear,Dark / Lighted,1.0,35,0,No Roadway Departure,0,N,0.0,D,4.0,60.0,F,Y,1.0,Drinking - Ability Impaired,1.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171384250,Tulsa,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3655366,-95.8301944,2017,2017-04-22,14.05,2,0,N,       ,N,Y,1,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,4.0,76.0,M,Y,1.0,Apparently Normal,4.0,1,0,0,No Improper Action by Driver,No Improper Action by Driver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171393086,Mayes,northern,US-69,US Route,1,0.0,0.0,incapacitating_injury,5.0,0,3.0,2.0,0.0,REAR-END,REAR-END,36.2614409,-95.3334103,2017,2017-05-05,17.21,3,0,N,       ,N,Y,1,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,2.0,43.0,M,Y,3.0,Under the Influence of Medication,4.0,0,0,0,Drug-DUI,Drug-DUI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171422155,Rogers,northern,,City Street,8,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,ROLLOVER,ROLLOVER,36.1826337,-95.76200363,2017,2017-04-16,10.45,1,0,N,       ,N,Y,1,Cloudy,Daylight,1.0,19,0,Roadway Departure Right,1,N,0.0,D,20.0,31.0,F,Y,1.0,Under the Influence of Medication,99.0,0,0,0,Drug-DUI,Drug-DUI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171435387,Tulsa,northern,,City Street,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,2.0,RIGHT-ANGLE,RIGHT-ANGLE,36.32208947,-95.86627543,2017,2017-05-10,17.12,2,0,N,       ,Y,N,1,Clear,Daylight,1.0,1,0,No Roadway Departure,0,N,0.0,D,2.0,29.0,M,Y,2.0,Apparently Normal,4.0,0,0,0,Failed to Yield,From Stop Sign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171631540,Rogers,northern,SH-167,State Highway,1,0.0,0.0,incapacitating_injury,1.0,0,1.0,0.0,0.0,ANGLE-TURNING,ANGLE-TURNING,36.1638733,-95.7615929,2017,2017-05-13,22.5,2,0,N,       ,Y,N,1,Clear,Dark / Lighted,1.0,7,0,No Roadway Departure,0,Y,0.0,D,2.0,45.0,M,Y,1.0,Drinking - Ability Impaired,99.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171661602,Washington,northern,,City Street,5,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,OTHER,OTHER,36.74479181,-95.9788282,2017,2017-05-15,19.36,3,0,N,       ,N,Y,1,Clear,Daylight,1.0,35,0,No Roadway Departure,0,N,0.0,D,20.0,35.0,M,Y,1.0,Under the Influence of Medication,4.0,0,0,0,Drug-DUI,Drug-DUI,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171661653,Washington,northern,,City Street,8,76.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,SIDESWIPE-OPP,SIDESWIPE-OPP,36.7570402,-95.94006233,2017,2017-05-03,0.1,2,0,N,       ,Y,N,1,Rain,Dark / Lighted,2.0,17,0,No Roadway Departure,1,N,0.0,D,4.0,27.0,M,Y,1.0,Odor of Alcohol Beverage,4.0,0,0,0,Left of Center,Marked Zone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
171661685,Washington,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,ANGLE-TURNING,ANGLE-TURNING,36.7439075,-95.9172591,2017,2017-05-19,12.35,2,0,N,       ,N,Y,1,Cloudy,Daylight,2.0,12,0,No Roadway Departure,0,N,0.0,D,2.0,73.0,F,Y,1.0,Apparently Normal,4.0,1,0,0,Failed to Yield,From Stop Sign,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171671701,Rogers,northern,SH-66,State Highway,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3127332,-95.6159233,2017,2017-05-30,19.55,2,0,N,       ,N,Y,1,Clear,Dusk,1.0,2,0,No Roadway Departure,0,N,0.0,D,2.0,19.0,F,Y,1.0,Apparently Normal,4.0,0,1,0,No Improper Action by Driver,No Improper Action by Driver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
171702884,Tulsa,northern,US-169,US Route,0,30.0,0.0,non_incapacitating_injury,1.0,0,0.0,1.0,0.0,OTHER,OTHER,36.3351792,-95.8210596,2017,2017-06-03,15.2,1,0,N,       ,Y,N,1,Cloudy,Daylight,1.0,19,0,Roadway Departure Left,0,N,0.0,D,15.0,33.0,M,Y,3.0,Odor of Alcohol Beverage,99.0,0,0,0,Alcohol-DUI/DWI,Alcohol-DUI/DWI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171702945,Tulsa,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,ANGLE-TURNING,ANGLE-TURNING,36.2929893,-95.8481191,2017,2017-06-12,5.4,2,0,N,       ,Y,N,1,Clear,Daylight,99.0,6,0,No Roadway Departure,0,N,0.0,D,2.0,71.0,M,Y,1.0,Apparently Normal,4.0,1,0,0,Failed to Yield,Private Drive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
