crash_id,county,region,highway_name,highway_class,intersection_rel,special_feature_1,special_feature_2,severity_level,visual_injured_num,fatal_num,suspected_serious_injured_num,non_incapacitated_injured_num,possibly_injured_num,crash_type,main_crash_type,latitude,longitude,year,date,time,number_of_vehicles,number_of_commercial_vehicles,work_zone,railroad_crossing,alcohol,drug,Alcohol or Drug,weather_condition,lighting_condition,road_condition,manner_of_collision,pedestrians_num,roadway_departure,cross_centerline,hit_and_run,emergency_vehicle_use,unit_type,vehicle_type,age,sex,driver_of_vehicle,injury_severity,person_condition,restraint_use,older_driver,teen_driver,Sleepy/Ill/Dizzy Driver,unsafe_unlaw_category,unsafe_unlaw_desc,Abnormal Traffic Control,Alcohol-DUI/DWI,Animal in Roadway,Apparently Sleepy,Avoiding Other Vehicle,Avoiding Pedestrian,Changed Lanes Unsafely,Deer in Roadway,Defect in Roadway,Disregarded Warning Signal,Domestic Animal in Roadway,Drug-DUI,Failed to Secure Load,Failed to Signal,Failed to Stop,Failed to Yield,Followed too Closely,Improper Backing,Improper Bicyclist Action,Improper Overtaking,Improper Parking,Improper Start From,Improper Turn,Improper Use of Lane,Distraction,Left of Center,No Improper Action by Driver,Object/Debris in Roadway,Other Improper Act/Movement,Pedestrian Action,Stopped in Traffic Lane,Speeding,Unsafe Vehicle,Wrong Way,Bad Weather,Bad Lighting,Bad Road Condition
170402216,Washington,northern,,City Street,6,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.7461915,-95.96360937,2017,2017-01-20,14.49,2,0,N,       ,N,N,0,Clear,Daylight,1.0,3,0,No Roadway Departure,0,N,0.0,D,4.0,28.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170402224,Sequoyah,southern,US-59,US Route,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,35.453328,-94.806322,2017,2017-01-05,14.3,2,0,N,       ,N,N,0,Clear,Daylight,1.0,3,0,No Roadway Departure,0,N,0.0,D,2.0,35.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170402228,Sequoyah,southern,US-59,US Route,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,35.4603316,-94.7924957,2017,2017-01-09,13.2,2,0,N,       ,N,N,0,Cloudy,Daylight,2.0,3,0,No Roadway Departure,0,N,0.0,D,2.0,19.0,F,Y,1.0,Apparently Normal,99.0,0,1,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170402236,Sequoyah,southern,US-59,US Route,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O UTIL-POLE,FIXED-OBJECT,35.4626002,-94.7862226,2017,2017-01-23,6.37,1,0,N,       ,N,N,0,Clear,Dark / Lighted,1.0,20,0,Roadway Departure Right,0,N,0.0,D,4.0,33.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170463825,Tulsa,northern,US-169,US Route,1,21.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3219412,-95.8210413,2017,2017-02-07,9.35,2,0,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,20.0,29.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170463827,Tulsa,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.2785425,-95.8436475,2017,2017-02-07,7.53,2,0,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,4.0,48.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170463931,Rogers,northern,SH-66,State Highway,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,ROLLOVER,ROLLOVER,36.2191893,-95.714328,2017,2017-02-12,5.41,1,0,N,       ,N,N,0,Clear,Dark / Unlighted,1.0,20,0,Roadway Departure Right,0,N,2.0,D,4.0,16.0,M,Y,1.0,Sleepy,4.0,0,1,1,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
170530744,Tulsa,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.2785267,-95.8504833,2017,2017-02-13,7.16,2,0,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,2.0,19.0,M,Y,1.0,Apparently Normal,4.0,0,1,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170530745,Tulsa,northern,US-169,US Route,0,24.0,35.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.2788744,-95.8477694,2017,2017-02-13,18.24,2,0,N,       ,N,N,0,Rain,Daylight,2.0,5,0,No Roadway Departure,0,N,0.0,D,20.0,55.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Distraction from Outside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
170530746,Tulsa,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,ANGLE-TURNING,ANGLE-TURNING,36.2780517,-95.8549451,2017,2017-02-14,15.12,2,0,N,       ,N,N,0,Rain,Daylight,2.0,12,0,No Roadway Departure,0,N,0.0,D,4.0,61.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
170546020,Tulsa,northern,SH-20,State Highway,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3684002,-95.9913639,2017,2017-01-16,9.32,2,0,N,       ,N,N,0,Cloudy,Daylight,2.0,4,0,No Roadway Departure,0,N,0.0,D,20.0,58.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170581382,Rogers,northern,SH-66,State Highway,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.266768,-95.649772,2017,2017-02-21,13.3,2,0,N,       ,N,N,0,Clear,Daylight,1.0,3,0,No Roadway Departure,0,N,0.0,D,21.0,21.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170581384,Rogers,northern,SH-66,State Highway,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,ANGLE-TURNING,ANGLE-TURNING,36.2640411,-95.6527232,2017,2017-02-21,17.17,2,0,N,       ,N,N,0,Clear,Daylight,1.0,15,0,No Roadway Departure,0,N,0.0,D,4.0,66.0,F,Y,1.0,Apparently Normal,4.0,1,0,0,Inattention,Distraction from Outside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170621575,Nowata,northern,US-60,US Route,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,1.0,REAR-END,REAR-END,36.7001433,-95.6296269,2017,2017-02-21,15.2,2,1,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,10.0,54.0,M,Y,0.0,Apparently Normal,4.0,0,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170621621,Nowata,northern,US-169,US Route,0,1.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.7185244,-95.6296551,2017,2017-01-13,16.2,2,0,N,       ,N,N,0,Rain,Daylight,2.0,3,0,No Roadway Departure,0,N,0.0,D,4.0,40.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Distraction from Outside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
170662291,Washington,northern,,County Road,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O UTIL-POLE,FIXED-OBJECT,36.9094016,-95.9895807,2017,2017-02-25,4.3,1,0,N,       ,N,N,0,Clear,Dark / Unlighted,1.0,19,0,Roadway Departure Right,1,N,0.0,D,20.0,38.0,F,Y,1.0,Unknown,4.0,0,0,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
170662294,Washington,northern,,City Street,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,2.0,RIGHT-ANGLE,RIGHT-ANGLE,36.7382798,-95.9792546,2017,2017-02-27,16.36,3,0,N,       ,N,N,0,Clear,Daylight,1.0,1,0,No Roadway Departure,0,N,0.0,D,2.0,36.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170662307,Washington,northern,,City Street,7,10.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,SIDESWIPE-OPP,SIDESWIPE-OPP,36.77625899,-95.9896036,2017,2017-02-21,9.27,2,0,N,       ,N,N,0,Clear,Daylight,1.0,17,0,No Roadway Departure,0,N,0.0,D,1.0,25.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170662324,Washington,northern,US-75,US Route,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.7154244,-95.9351498,2017,2017-02-09,15.53,2,0,N,       ,N,N,0,Cloudy,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,20.0,20.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170662326,Washington,northern,US-75,US Route,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,1.0,REAR-END,REAR-END,36.7106469,-95.9351501,2017,2017-02-07,11.54,2,0,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,1.0,22.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Distraction from Outside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170662330,Washington,northern,US-75,US Route,0,3.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.7219391,-95.9351772,2017,2017-02-05,16.32,2,0,N,       ,N,N,0,Cloudy,Daylight,1.0,3,0,No Roadway Departure,0,N,0.0,D,1.0,32.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Distraction from Outside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170675972,Tulsa,northern,SH-20,State Highway,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,2.0,REAR-END,REAR-END,36.3684002,-95.9913639,2017,2017-02-22,20.13,2,0,N,       ,N,N,0,Clear,Dark / Lighted,1.0,4,0,No Roadway Departure,0,N,2.0,D,2.0,29.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170692624,Mayes,northern,US-69,US Route,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3080925,-95.3183798,2017,2017-02-22,16.48,2,1,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,10.0,32.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170692713,Mayes,northern,SH-20,State Highway,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3070865,-95.3142586,2017,2017-02-22,15.42,2,0,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,5.0,18.0,M,Y,1.0,Apparently Normal,4.0,0,1,0,Inattention,Distracted by Passenger in Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170693454,Sequoyah,southern,US-59,US Route,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,35.4603201,-94.7926717,2017,2017-02-13,15.5,2,0,N,       ,Y,N,1,Cloudy,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,2.0,48.0,F,Y,1.0,Odor of Alcohol Beverage,99.0,0,0,0,Inattention,Distracted by Passenger in Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170755482,Rogers,northern,SH-167,State Highway,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.1650343,-95.7615947,2017,2017-02-22,19.4,2,0,N,       ,N,N,0,Clear,Dark / Lighted,1.0,2,0,No Roadway Departure,0,N,0.0,D,2.0,87.0,M,Y,1.0,Apparently Normal,99.0,1,0,0,Inattention,Distraction from Outside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170801294,Tulsa,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.300233,-95.8480988,2017,2017-03-10,18.56,2,0,N,       ,N,N,0,Clear,Dark / Lighted,1.0,2,0,No Roadway Departure,0,N,0.0,D,2.0,16.0,M,Y,1.0,Apparently Normal,4.0,0,1,0,Inattention,Distraction from Outside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170812009,Rogers,northern,SH-66,State Highway,0,72.0,0.0,incapacitating_injury,2.0,0,1.0,1.0,0.0,REAR-END,REAR-END,36.3097618,-95.6177965,2017,2017-02-22,13.55,2,0,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,15.0,65.0,M,Y,3.0,Apparently Normal,1.0,1,0,0,Inattention,Distraction from Outside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170812058,Rogers,northern,SH-66,State Highway,1,0.0,0.0,possible_injury,0.0,0,0.0,0.0,1.0,REAR-END,REAR-END,36.3362732,-95.6017386,2017,2017-02-10,17.37,2,0,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,20.0,27.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170825282,Nowata,northern,US-60,US Route,0,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,F-O CURB,FIXED-OBJECT,36.7007115,-95.6392368,2017,2017-03-15,9.15,1,0,N,       ,N,N,0,Clear,Daylight,1.0,20,0,Fixed Object,0,N,0.0,D,2.0,68.0,F,Y,0.0,Apparently Normal,4.0,1,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170881342,Tulsa,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.3075504,-95.8481097,2017,2017-03-19,17.43,2,0,N,       ,N,N,0,Clear,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,2.0,23.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170881343,Tulsa,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.2785425,-95.8436475,2017,2017-03-21,7.53,2,0,N,       ,N,N,0,Clear,Daylight,1.0,3,0,No Roadway Departure,0,N,0.0,D,4.0,46.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other Distraction Inside Vehicle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170881344,Tulsa,northern,,City Street,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.26401575,-95.83654889,2017,2017-03-22,9.4,2,0,N,       ,N,N,0,Cloudy,Daylight,1.0,5,0,No Roadway Departure,0,N,0.0,D,20.0,74.0,F,Y,1.0,Apparently Normal,4.0,1,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170881346,Tulsa,northern,US-169,US Route,1,20.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.2787295,-95.847785,2017,2017-03-22,16.55,3,0,N,       ,N,N,0,Cloudy,Daylight,1.0,2,0,No Roadway Departure,0,N,0.0,D,20.0,47.0,F,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170902855,Delaware,northern,SH-10,State Highway,0,5.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,OTHER,OTHER,36.5934804,-94.7657183,2017,2017-02-16,16.11,2,1,Y,       ,N,N,0,Clear,Daylight,1.0,35,0,No Roadway Departure,0,N,0.0,D,4.0,69.0,M,Y,1.0,Apparently Normal,4.0,1,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
170902908,Delaware,northern,SH-10,State Highway,1,0.0,0.0,property_damage,0.0,0,0.0,0.0,0.0,REAR-END,REAR-END,36.5979385,-94.7288062,2017,2017-01-04,15.47,2,0,N,       ,N,N,0,Clear,Daylight,1.0,4,0,No Roadway Departure,0,N,0.0,D,2.0,58.0,M,Y,1.0,Apparently Normal,4.0,0,0,0,Inattention,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
